,URL,Dinosaur,Height,Weight
1064,https://en.wikipedia.org/wiki/Navajoceratops,Navajoceratops,-,-
1065,https://en.wikipedia.org/wiki/Nebulasaurus,Nebulasaurus,-,-
1066,https://en.wikipedia.org/wiki/Nectosaurus_navajovius,Nectosaurus,-,-
1067,https://en.wikipedia.org/wiki/Nedcolbertia,Nedcolbertia,-,-
1068,https://en.wikipedia.org/wiki/Neimongosaurus,Neimongosaurus,-,-
1069,https://en.wikipedia.org/wiki/Nemegtia,Nemegtia,-,-
1070,https://en.wikipedia.org/wiki/Nemegtomaia,Nemegtomaia,-,-
1071,https://en.wikipedia.org/wiki/Nemegtonykus,Nemegtonykus,-,-
1072,https://en.wikipedia.org/wiki/Nemegtosaurus,Nemegtosaurus,-,-
1073,https://en.wikipedia.org/wiki/Neosaurus_missouriensis,Neosaurus,-,-
1074,https://en.wikipedia.org/wiki/Parrosaurus,Parrosaurus,-,-
1075,https://en.wikipedia.org/wiki/Neosodon,Neosodon,-,-
1076,https://en.wikipedia.org/wiki/Neovenator,Neovenator,-,-
1077,https://en.wikipedia.org/wiki/Neuquensaurus,Neuquensaurus,-,-
1078,https://en.wikipedia.org/wiki/Newtonsaurus,Newtonsaurus,-,-
1079,https://en.wikipedia.org/wiki/Zanclodon_cambrensis,Zanclodon,-,-
1080,https://en.wikipedia.org/wiki/Ngexisaurus,Ngexisaurus,-,-
1081,https://en.wikipedia.org/wiki/Ngwevu,Ngwevu,-,-
1082,https://en.wikipedia.org/wiki/Nhandumirim,Nhandumirim,-,-
1083,https://en.wikipedia.org/wiki/Nicksaurus,Nicksaurus,-,-
1084,https://en.wikipedia.org/wiki/Niebla_antiqua,Niebla,-,-
1085,https://en.wikipedia.org/wiki/Nigersaurus,Nigersaurus,-,-
1086,https://en.wikipedia.org/wiki/Ningyuansaurus,Ningyuansaurus,-,-
1087,https://en.wikipedia.org/wiki/Niobrarasaurus,Niobrarasaurus,5 meters,4 tonnes
1088,https://en.wikipedia.org/wiki/Nipponosaurus,Nipponosaurus,-,-
1089,https://en.wikipedia.org/wiki/Noasaurus,Noasaurus,-,-
1090,https://en.wikipedia.org/wiki/Nodocephalosaurus,Nodocephalosaurus,5 meters,5 tonnes
1091,https://en.wikipedia.org/wiki/Nodosaurus,Nodosaurus,6 meters,5 tonnes
1092,https://en.wikipedia.org/wiki/Nomingia,Nomingia,-,20 kilograms
1093,https://en.wikipedia.org/wiki/Nopcsaspondylus,Nopcsaspondylus,-,-
1094,https://en.wikipedia.org/wiki/Normanniasaurus,Normanniasaurus,-,-
1095,https://en.wikipedia.org/wiki/Notatesseraeraptor,Notatesseraeraptor,-,-
1096,https://en.wikipedia.org/wiki/Nothronychus,Nothronychus,-,-
1097,https://en.wikipedia.org/wiki/Notoceratops,Notoceratops,-,-
1098,https://en.wikipedia.org/wiki/Notocolossus,Notocolossus,-,-
1099,https://en.wikipedia.org/wiki/Notohypsilophodon,Notohypsilophodon,-,-
1100,https://en.wikipedia.org/wiki/Nqwebasaurus,Nqwebasaurus,-,-
1101,https://en.wikipedia.org/wiki/Nteregosaurus,Nteregosaurus,-,-
1102,https://en.wikipedia.org/wiki/Nullotitan,Nullotitan,-,-
1103,https://en.wikipedia.org/wiki/Nurosaurus,Nurosaurus,-,-
1104,https://en.wikipedia.org/wiki/Nuthetes,Nuthetes,-,-
1105,https://en.wikipedia.org/wiki/Nyasasaurus,Nyasasaurus,-,-
1106,https://en.wikipedia.org/wiki/Dinosauriform,dinosauriform,-,-
1107,https://en.wikipedia.org/wiki/Nyororosaurus,Nyororosaurus,-,-
1108,https://en.wikipedia.org/wiki/Oceanotitan,Oceanotitan,-,-
1109,https://en.wikipedia.org/wiki/Ohmdenosaurus,Ohmdenosaurus,-,3 tonnes
1110,https://en.wikipedia.org/wiki/Ojoceratops,Ojoceratops,-,-
1111,https://en.wikipedia.org/wiki/Ojoraptorsaurus,Ojoraptorsaurus,1 meters,-
1112,https://en.wikipedia.org/wiki/Oksoko_avarsan,Oksoko,-,-
1113,https://en.wikipedia.org/wiki/Oligosaurus,Oligosaurus,-,-
1114,https://en.wikipedia.org/wiki/Olorotitan,Olorotitan,-,-
1115,https://en.wikipedia.org/wiki/Omeisaurus,Omeisaurus,-,8 tonnes
1116,https://en.wikipedia.org/wiki/Omosaurus_armatus,Omosaurus,-,-
1117,https://en.wikipedia.org/wiki/Onychosaurus,Onychosaurus,-,-
1118,https://en.wikipedia.org/wiki/Rhabdodon,Rhabdodon,-,-
1119,https://en.wikipedia.org/wiki/Ankylosauria,ankylosaurian,-,-
1120,https://en.wikipedia.org/wiki/Oohkotokia,Oohkotokia,-,-
1121,https://en.wikipedia.org/wiki/Opisthocoelicaudia,Opisthocoelicaudia,-,-
1122,https://en.wikipedia.org/wiki/Oplosaurus,Oplosaurus,-,-
1123,https://en.wikipedia.org/wiki/Orcomimus,Orcomimus,-,-
1124,https://en.wikipedia.org/wiki/Orinosaurus,Orinosaurus,-,-
1125,https://en.wikipedia.org/wiki/Orosaurus,Orosaurus,-,-
1126,https://en.wikipedia.org/wiki/Orkoraptor,Orkoraptor,4 meters,500 kilograms
1127,https://en.wikipedia.org/wiki/Ornatotholus,Ornatotholus,-,40 kilograms
1128,https://en.wikipedia.org/wiki/Stegoceras,Stegoceras,-,40 kilograms
1129,https://en.wikipedia.org/wiki/Ornithodesmus,Ornithodesmus,8 meters,-
1130,https://en.wikipedia.org/wiki/Ornithoides,Ornithoides,-,-
1131,https://en.wikipedia.org/wiki/Saurornithoides,Saurornithoides,-,-
1132,https://en.wikipedia.org/wiki/Ornitholestes,Ornitholestes,-,-
1133,https://en.wikipedia.org/wiki/Ornithomerus,Ornithomerus,-,-
1134,https://en.wikipedia.org/wiki/Ornithomimoides,Ornithomimoides,9 meters,-
1135,https://en.wikipedia.org/wiki/Ornithopsis,Ornithopsis,-,-
1136,https://en.wikipedia.org/wiki/Ornithotarsus,Ornithotarsus,-,-
1137,https://en.wikipedia.org/wiki/Orodromeus,Orodromeus,-,-
1138,https://en.wikipedia.org/wiki/Orthogoniosaurus,Orthogoniosaurus,-,-
1139,https://en.wikipedia.org/wiki/Orthomerus,Orthomerus,-,-
1140,https://en.wikipedia.org/wiki/Oryctodromeus,Oryctodromeus,-,-
1141,https://en.wikipedia.org/wiki/Oshanosaurus,Oshanosaurus,-,-
1142,https://en.wikipedia.org/wiki/Osmakasaurus,Osmakasaurus,-,-
1143,https://en.wikipedia.org/wiki/Ostafrikasaurus,Ostafrikasaurus,-,15 tonnes
1144,https://en.wikipedia.org/wiki/Ostromia,Ostromia,-,-
1145,https://en.wikipedia.org/wiki/Othnielia,Othnielia,2 meters,10 kilograms
1146,https://en.wikipedia.org/wiki/Othnielosaurus,Othnielosaurus,2 meters,10 kilograms
1147,https://en.wikipedia.org/wiki/Otogosaurus,Otogosaurus,15 meters,-
1148,https://en.wikipedia.org/wiki/Ouranosaurus,Ouranosaurus,-,-
1149,https://en.wikipedia.org/wiki/Overoraptor,Overoraptor,-,-
1150,https://en.wikipedia.org/wiki/Overosaurus,Overosaurus,-,-
1151,https://en.wikipedia.org/wiki/Ovoraptor,Ovoraptor,-,-
1152,https://en.wikipedia.org/wiki/Owenodon,Owenodon,-,-
1153,https://en.wikipedia.org/wiki/Oxalaia,Oxalaia,-,-
1154,https://en.wikipedia.org/wiki/Spinosaurus,Spinosaurus,18 meters,-
1155,https://en.wikipedia.org/wiki/Ozraptor,Ozraptor,-,-
1156,https://en.wikipedia.org/wiki/Pachyrhinosaurus,Pachyrhinosaurus,-,-
1157,https://en.wikipedia.org/wiki/Pachysauriscus,Pachysauriscus,-,000 kilograms
1158,https://en.wikipedia.org/wiki/Pachysaurops,Pachysaurops,-,000 kilograms
1159,https://en.wikipedia.org/wiki/Pachysaurus,Pachysaurus,-,000 kilograms
1160,https://en.wikipedia.org/wiki/Pachyspondylus,Pachyspondylus,-,-
1161,https://en.wikipedia.org/wiki/Pachysuchus,Pachysuchus,-,-
1162,https://en.wikipedia.org/wiki/Padillasaurus,Padillasaurus,-,-
1163,https://en.wikipedia.org/wiki/Pakisaurus,Pakisaurus,-,-
1164,https://en.wikipedia.org/wiki/Palaeoctonus,Palaeoctonus,-,-
1165,https://en.wikipedia.org/wiki/Azhdarchoid,azhdarchoid,-,-
1166,https://en.wikipedia.org/wiki/Palaeolimnornis,Palaeolimnornis,-,-
1167,https://en.wikipedia.org/wiki/Azhdarchoidea,Azhdarchoidea,-,-
1168,https://en.wikipedia.org/wiki/Palaeopteryx,Palaeopteryx,-,-
1169,https://en.wikipedia.org/wiki/Palaeosauriscus,Palaeosauriscus,-,-
1170,https://en.wikipedia.org/wiki/Paleosaurus,Paleosaurus,-,-
1171,https://en.wikipedia.org/wiki/Palaeosaurus_sternbergii,Palaeosaurus,-,-
1172,https://en.wikipedia.org/wiki/Sphenosaurus,Sphenosaurus,-,-
1173,https://en.wikipedia.org/wiki/Procolophonid,procolophonid,-,-
1174,https://en.wikipedia.org/wiki/Palaeoscincus,Palaeoscincus,-,-
1175,https://en.wikipedia.org/wiki/Paludititan,Paludititan,-,-
1176,https://en.wikipedia.org/wiki/Paluxysaurus,Paluxysaurus,-,-
1177,https://en.wikipedia.org/wiki/Sauroposeidon,Sauroposeidon,-,-
1178,https://en.wikipedia.org/wiki/Pampadromaeus,Pampadromaeus,-,-
1179,https://en.wikipedia.org/wiki/Pamparaptor,Pamparaptor,-,-
1180,https://en.wikipedia.org/wiki/Panamericansaurus,Panamericansaurus,-,-
1181,https://en.wikipedia.org/wiki/Pandoravenator,Pandoravenator,-,-
1182,https://en.wikipedia.org/wiki/Panguraptor,Panguraptor,2 meters,-
1183,https://en.wikipedia.org/wiki/Panoplosaurus,Panoplosaurus,-,-
1184,https://en.wikipedia.org/wiki/Panphagia,Panphagia,-,-
1185,https://en.wikipedia.org/wiki/Pantydraco,Pantydraco,-,50 kilograms
1186,https://en.wikipedia.org/wiki/Paraiguanodon,Paraiguanodon,-,-
1187,https://en.wikipedia.org/wiki/Paralititan,Paralititan,69 meters,20 tonnes
1188,https://en.wikipedia.org/wiki/Paranthodon,Paranthodon,-,-
1189,https://en.wikipedia.org/wiki/Parasaurolophus,Parasaurolophus,-,-
1190,https://en.wikipedia.org/wiki/Paraxenisaurus,Paraxenisaurus,-,600 kilograms
1191,https://en.wikipedia.org/wiki/Pareiasaurus,Pareiasaurus,-,-
1192,https://en.wikipedia.org/wiki/Pareisactus,Pareisactus,-,-
1193,https://en.wikipedia.org/wiki/Parksosaurus,Parksosaurus,5 meters,-
1194,https://en.wikipedia.org/wiki/Paronychodon,Paronychodon,-,-
1195,https://en.wikipedia.org/wiki/Hypsibema_missouriensis,Hypsibema missouriensis,-,-
1196,https://en.wikipedia.org/wiki/Parvicursor,Parvicursor,-,-
1197,https://en.wikipedia.org/wiki/Patagonykus,Patagonykus,8 meters,-
1198,https://en.wikipedia.org/wiki/Patagosaurus,Patagosaurus,-,-
1199,https://en.wikipedia.org/wiki/Patagotitan,Patagotitan,-,69 tonnes
1200,https://en.wikipedia.org/wiki/Pawpawsaurus,Pawpawsaurus,-,-
1201,https://en.wikipedia.org/wiki/Pectinodon,Pectinodon,-,-
1202,https://en.wikipedia.org/wiki/Pedopenna,Pedopenna,-,-
1203,https://en.wikipedia.org/wiki/Pegomastax,Pegomastax,-,-
1204,https://en.wikipedia.org/wiki/Peishansaurus,Peishansaurus,-,-
1205,https://en.wikipedia.org/wiki/Pekinosaurus,Pekinosaurus,-,-
1206,https://en.wikipedia.org/wiki/Pelecanimimus,Pelecanimimus,-,-
1207,https://en.wikipedia.org/wiki/Pellegrinisaurus,Pellegrinisaurus,-,-
1208,https://en.wikipedia.org/wiki/Peloroplites,Peloroplites,5 meters,-
1209,https://en.wikipedia.org/wiki/Peltosaurus_(dinosaur),Peltosaurus,6 meters,500 kilograms
1210,https://en.wikipedia.org/wiki/Sauropelta,Sauropelta,6 meters,500 kilograms
1211,https://en.wikipedia.org/wiki/Penelopognathus,Penelopognathus,-,-
1212,https://en.wikipedia.org/wiki/Pentaceratops,Pentaceratops,6 meters,-
1213,https://en.wikipedia.org/wiki/Petrobrasaurus,Petrobrasaurus,-,-
1214,https://en.wikipedia.org/wiki/Phaedrolosaurus,Phaedrolosaurus,-,-
1215,https://en.wikipedia.org/wiki/Philovenator,Philovenator,-,-
1216,https://en.wikipedia.org/wiki/Phuwiangosaurus,Phuwiangosaurus,19 meters,17 tonnes
1217,https://en.wikipedia.org/wiki/Phuwiangvenator,Phuwiangvenator,-,-
1218,https://en.wikipedia.org/wiki/Phyllodon,Phyllodon,-,-
1219,https://en.wikipedia.org/wiki/Piatnitzkysaurus,Piatnitzkysaurus,-,-
1220,https://en.wikipedia.org/wiki/Picrodon,Picrodon,-,-
1221,https://en.wikipedia.org/wiki/Pilmatueia,Pilmatueia,-,-
1222,https://en.wikipedia.org/wiki/Pinacosaurus,Pinacosaurus,-,-
1223,https://en.wikipedia.org/wiki/Pisanosaurus,Pisanosaurus,-,-
1224,https://en.wikipedia.org/wiki/Pitekunsaurus,Pitekunsaurus,-,-
1225,https://en.wikipedia.org/wiki/Piveteausaurus,Piveteausaurus,11 meters,-
1226,https://en.wikipedia.org/wiki/Planicoxa,Planicoxa,-,-
1227,https://en.wikipedia.org/wiki/Plateosauravus,Plateosauravus,-,-
1228,https://en.wikipedia.org/wiki/Platyceratops,Platyceratops,-,-
1229,https://en.wikipedia.org/wiki/Platypelta,Platypelta,-,-
1230,https://en.wikipedia.org/wiki/Plesiohadros,Plesiohadros,-,-
1231,https://en.wikipedia.org/wiki/Pleurocoelus,Pleurocoelus,-,-
1232,https://en.wikipedia.org/wiki/Pleuropeltus,Pleuropeltus,-,-
1233,https://en.wikipedia.org/wiki/Pneumatoarthrus,Pneumatoarthrus,-,-
1234,https://en.wikipedia.org/wiki/Turtle,turtle,-,-
1235,https://en.wikipedia.org/wiki/Pneumatoraptor,Pneumatoraptor,-,-
1236,https://en.wikipedia.org/wiki/Podokesaurus,Podokesaurus,-,-
1237,https://en.wikipedia.org/wiki/Poekilopleuron,Poekilopleuron,-,-
1238,https://en.wikipedia.org/wiki/Polacanthoides,Polacanthoides,-,-
1239,https://en.wikipedia.org/wiki/Polyodontosaurus,Polyodontosaurus,-,-
1240,https://en.wikipedia.org/wiki/Polyonax,Polyonax,-,-
1241,https://en.wikipedia.org/wiki/Ponerosteus,Ponerosteus,-,-
1242,https://en.wikipedia.org/wiki/Poposaurus,Poposaurus,-,75 kilograms
1243,https://en.wikipedia.org/wiki/Prosaurolophus,Prosaurolophus,-,-
1244,https://en.wikipedia.org/wiki/Postosuchus,Postosuchus,-,-
1245,https://en.wikipedia.org/wiki/Powellvenator,Powellvenator,-,-
1246,https://en.wikipedia.org/wiki/Pradhania,Pradhania,-,-
1247,https://en.wikipedia.org/wiki/Prenocephale,Prenocephale,-,130 kilograms
1248,https://en.wikipedia.org/wiki/Prenoceratops,Prenoceratops,-,-
1249,https://en.wikipedia.org/wiki/Priconodon,Priconodon,-,-
1250,https://en.wikipedia.org/wiki/Priodontognathus,Priodontognathus,-,-
1251,https://en.wikipedia.org/wiki/Proa_valdearinnoensis,Proa,-,-
1252,https://en.wikipedia.org/wiki/Probactrosaurus,Probactrosaurus,-,-
1253,https://en.wikipedia.org/wiki/Probrachylophosaurus,Probrachylophosaurus,-,-
1254,https://en.wikipedia.org/wiki/Proceratops,Proceratops,-,-
1255,https://en.wikipedia.org/wiki/Proceratosaurus,Proceratosaurus,-,-
1256,https://en.wikipedia.org/wiki/Procerosaurus,Procerosaurus,-,-
1257,https://en.wikipedia.org/wiki/Tanystropheidae,tanystropheid,-,-
1258,https://en.wikipedia.org/wiki/Protorosauria,protorosaur,-,-
1259,https://en.wikipedia.org/wiki/Procerosaurus_exogirarum,Procerosaurus,-,-
1260,https://en.wikipedia.org/wiki/Procheneosaurus,Procheneosaurus,-,-
1261,https://en.wikipedia.org/wiki/Procompsognathus,Procompsognathus,-,-
1262,https://en.wikipedia.org/wiki/Prodeinodon,Prodeinodon,-,-
1263,https://en.wikipedia.org/wiki/Proiguanodon,Proiguanodon,-,-
1264,https://en.wikipedia.org/wiki/Propanoplosaurus,Propanoplosaurus,-,-
1265,https://en.wikipedia.org/wiki/Proplanicoxa,Proplanicoxa,-,-
1266,https://en.wikipedia.org/wiki/Protarchaeopteryx,Protarchaeopteryx,-,-
1267,https://en.wikipedia.org/wiki/Protecovasaurus,Protecovasaurus,-,-
1268,https://en.wikipedia.org/wiki/Protiguanodon,Protiguanodon,-,-
1269,https://en.wikipedia.org/wiki/Protoavis,Protoavis,-,-
1270,https://en.wikipedia.org/wiki/Chimera_(paleontology),chimera,-,-
1271,https://en.wikipedia.org/wiki/Protoceratops,Protoceratops,-,-
1272,https://en.wikipedia.org/wiki/Protognathosaurus,Protognathosaurus,-,-
1273,https://en.wikipedia.org/wiki/Protognathus_oxyodon,Protognathus,-,-
1274,https://en.wikipedia.org/wiki/Protohadros,Protohadros,-,-
1275,https://en.wikipedia.org/wiki/Protorosaurus_belli,Protorosaurus,-,2 tonnes
1276,https://en.wikipedia.org/wiki/Protorosaurus,Protorosaurus,-,-
1277,https://en.wikipedia.org/wiki/Protrachodon,Protrachodon,-,-
1278,https://en.wikipedia.org/wiki/Proyandusaurus,Proyandusaurus,-,-
1279,https://en.wikipedia.org/wiki/Pseudolagosuchus,Pseudolagosuchus,-,-
1280,https://en.wikipedia.org/wiki/Pteropelyx,Pteropelyx,-,-
1281,https://en.wikipedia.org/wiki/Pterospondylus,Pterospondylus,-,-
1282,https://en.wikipedia.org/wiki/Puertasaurus,Puertasaurus,30 meters,-
1283,https://en.wikipedia.org/wiki/Pukyongosaurus,Pukyongosaurus,-,-
1284,https://en.wikipedia.org/wiki/Pulanesaura,Pulanesaura,-,-
1285,https://en.wikipedia.org/wiki/Punatitan,Punatitan,-,-
1286,https://en.wikipedia.org/wiki/Pycnonemosaurus,Pycnonemosaurus,-,-
1287,https://en.wikipedia.org/wiki/Pyroraptor,Pyroraptor,-,-
1288,https://en.wikipedia.org/wiki/Qantassaurus,Qantassaurus,8 meters,-
1289,https://en.wikipedia.org/wiki/Qianzhousaurus,Qianzhousaurus,-,-
1290,https://en.wikipedia.org/wiki/Qiaowanlong,Qiaowanlong,-,6 tonnes
1291,https://en.wikipedia.org/wiki/Qijianglong,Qijianglong,-,-
1292,https://en.wikipedia.org/wiki/Qingxiusaurus,Qingxiusaurus,-,-
1293,https://en.wikipedia.org/wiki/Qinlingosaurus,Qinlingosaurus,-,-
1294,https://en.wikipedia.org/wiki/Qiupalong,Qiupalong,-,-
1295,https://en.wikipedia.org/wiki/Qiupanykus,Qiupanykus,-,-
1296,https://en.wikipedia.org/wiki/Quaesitosaurus,Quaesitosaurus,-,-
1297,https://en.wikipedia.org/wiki/Quetecsaurus,Quetecsaurus,-,-
1298,https://en.wikipedia.org/wiki/Quilmesaurus,Quilmesaurus,-,-
1299,https://en.wikipedia.org/wiki/Rachitrema,Rachitrema,-,-
1300,https://en.wikipedia.org/wiki/Ichthyosaur,ichthyosaur,-,-
1301,https://en.wikipedia.org/wiki/Rahiolisaurus,Rahiolisaurus,-,-
1302,https://en.wikipedia.org/wiki/Rahona_ostromi,Rahona,-,-
1303,https://en.wikipedia.org/wiki/Rahonavis,Rahonavis,-,-
1304,https://en.wikipedia.org/wiki/Rajasaurus,Rajasaurus,-,-
1305,https://en.wikipedia.org/wiki/Rapator,Rapator,-,-
1306,https://en.wikipedia.org/wiki/Rapetosaurus,Rapetosaurus,-,-
1307,https://en.wikipedia.org/wiki/Raptorex,Raptorex,-,-
1308,https://en.wikipedia.org/wiki/Ratchasimasaurus,Ratchasimasaurus,-,-
1309,https://en.wikipedia.org/wiki/Rativates,Rativates,-,-
1310,https://en.wikipedia.org/wiki/Rayososaurus,Rayososaurus,-,-
1311,https://en.wikipedia.org/wiki/Razanandrongobe,Razanandrongobe,-,-
1312,https://en.wikipedia.org/wiki/Crocodylomorph,crocodylomorph,-,-
1313,https://en.wikipedia.org/wiki/Rebbachisaurus,Rebbachisaurus,-,-
1314,https://en.wikipedia.org/wiki/Regaliceratops,Regaliceratops,-,-
1315,https://en.wikipedia.org/wiki/Regnosaurus,Regnosaurus,-,-
1316,https://en.wikipedia.org/wiki/Rhadinosaurus,Rhadinosaurus,-,-
1317,https://en.wikipedia.org/wiki/Rhinorex,Rhinorex,-,-
1318,https://en.wikipedia.org/wiki/Rhodanosaurus,Rhodanosaurus,-,-
1319,https://en.wikipedia.org/wiki/Rhoetosaurus,Rhoetosaurus,-,9 tonnes
1320,https://en.wikipedia.org/wiki/Rhopalodon,Rhopalodon,-,-
1321,https://en.wikipedia.org/wiki/Synapsid,synapsid,-,-
1322,https://en.wikipedia.org/wiki/Riabininohadros,Riabininohadros,-,-
1323,https://en.wikipedia.org/wiki/Richardoestesia,Richardoestesia,-,100 kilograms
1324,https://en.wikipedia.org/wiki/Rileya_bristolensis,Rileya,-,-
1325,https://en.wikipedia.org/wiki/Rileyasuchus,Rileyasuchus,-,-
1326,https://en.wikipedia.org/wiki/Rinchenia,Rinchenia,5 meters,-
1327,https://en.wikipedia.org/wiki/Rinconsaurus,Rinconsaurus,11 meters,-
1328,https://en.wikipedia.org/wiki/Rioarribasaurus,Rioarribasaurus,-,-
1329,https://en.wikipedia.org/wiki/Riodevasaurus,Riodevasaurus,-,48 tonnes
1330,https://en.wikipedia.org/wiki/Turiasaurus,Turiasaurus,-,48 tonnes
1331,https://en.wikipedia.org/wiki/Riojasaurus,Riojasaurus,-,800 kilograms
1332,https://en.wikipedia.org/wiki/Riojasuchus,Riojasuchus,-,-
1333,https://en.wikipedia.org/wiki/Rocasaurus,Rocasaurus,-,-
1334,https://en.wikipedia.org/wiki/Roccosaurus,Roccosaurus,-,-
1335,https://en.wikipedia.org/wiki/List_of_informally_named_dinosaurs#Ronaldoraptor,Ronaldoraptor,-,-
1336,https://en.wikipedia.org/wiki/Rubeosaurus,Rubeosaurus,-,-
1337,https://en.wikipedia.org/wiki/Styracosaurus,Styracosaurus,5 meters,3 tonnes
1338,https://en.wikipedia.org/wiki/Ruehleia,Ruehleia,-,-
1339,https://en.wikipedia.org/wiki/Rugocaudia,Rugocaudia,-,-
1340,https://en.wikipedia.org/wiki/Rugops,Rugops,-,750 kilograms
1341,https://en.wikipedia.org/wiki/Rukwatitan,Rukwatitan,-,-
1342,https://en.wikipedia.org/wiki/Ruyangosaurus,Ruyangosaurus,30 meters,34 tonnes
1343,https://en.wikipedia.org/wiki/Sacisaurus,Sacisaurus,-,-
1344,https://en.wikipedia.org/wiki/Sahaliyania,Sahaliyania,-,-
1345,https://en.wikipedia.org/wiki/Saichania,Saichania,-,-
1346,https://en.wikipedia.org/wiki/Saldamosaurus,Saldamosaurus,-,-
1347,https://en.wikipedia.org/wiki/Salimosaurus,Salimosaurus,12 meters,15 tonnes
1348,https://en.wikipedia.org/wiki/Saltasaurus,Saltasaurus,-,-
1349,https://en.wikipedia.org/wiki/Saltopus,Saltopus,-,-
1350,https://en.wikipedia.org/wiki/Saltriosaurus,Saltriosaurus,-,-
1351,https://en.wikipedia.org/wiki/Saltriovenator,Saltriovenator,-,-
1352,https://en.wikipedia.org/wiki/Sanchusaurus,Sanchusaurus,-,-
1353,https://en.wikipedia.org/wiki/Sangonghesaurus,Sangonghesaurus,-,-
1354,https://en.wikipedia.org/wiki/Sanjuansaurus,Sanjuansaurus,-,-
1355,https://en.wikipedia.org/wiki/Sanpasaurus,Sanpasaurus,-,-
1356,https://en.wikipedia.org/wiki/Santanaraptor,Santanaraptor,-,-
1357,https://en.wikipedia.org/wiki/Sanxiasaurus,Sanxiasaurus,-,-
1358,https://en.wikipedia.org/wiki/Sarahsaurus,Sarahsaurus,-,-
1359,https://en.wikipedia.org/wiki/Saraikimasoom,Saraikimasoom,-,-
1360,https://en.wikipedia.org/wiki/Sarcolestes,Sarcolestes,-,-
1361,https://en.wikipedia.org/wiki/Sarmientosaurus,Sarmientosaurus,-,-
1362,https://en.wikipedia.org/wiki/Saturnalia_(dinosaur),Saturnalia,5 meters,-
1363,https://en.wikipedia.org/wiki/Sauraechinodon,Sauraechinodon,-,-
1364,https://en.wikipedia.org/wiki/Skorpiovenator,Skorpiovenator,-,67 tonnes
1365,https://en.wikipedia.org/wiki/Sauraechmodon,Sauraechmodon,-,-
1366,https://en.wikipedia.org/wiki/Saurechinodon,Saurechinodon,-,-
1367,https://en.wikipedia.org/wiki/Saurolophus,Saurolophus,-,-
1368,https://en.wikipedia.org/wiki/Sauroniops,Sauroniops,-,-
1369,https://en.wikipedia.org/wiki/Saurophaganax,Saurophaganax,5 meters,-
1370,https://en.wikipedia.org/wiki/Saurophagus_maximus,Saurophagus,5 meters,-
1371,https://en.wikipedia.org/wiki/Sauroplites,Sauroplites,-,-
1372,https://en.wikipedia.org/wiki/Saurornitholestes,Saurornitholestes,-,-
1373,https://en.wikipedia.org/wiki/Savannasaurus,Savannasaurus,-,-
1374,https://en.wikipedia.org/wiki/Scaphonyx,Scaphonyx,-,-
1375,https://en.wikipedia.org/wiki/Rhynchosaur,rhynchosaur,-,-
1376,https://en.wikipedia.org/wiki/Hyperodapedon,Hyperodapedon,-,-
1377,https://en.wikipedia.org/wiki/Scelidosaurus,Scelidosaurus,-,-
1378,https://en.wikipedia.org/wiki/Schleitheimia,Schleitheimia,-,-
1379,https://en.wikipedia.org/wiki/Scipionyx,Scipionyx,-,-
1380,https://en.wikipedia.org/wiki/Sciurumimus,Sciurumimus,-,-
1381,https://en.wikipedia.org/wiki/Scleromochlus,Scleromochlus,-,-
1382,https://en.wikipedia.org/wiki/Avemetatarsalia,avemetatarsalian,-,-
1383,https://en.wikipedia.org/wiki/Scolosaurus,Scolosaurus,-,-
1384,https://en.wikipedia.org/wiki/Scutellosaurus,Scutellosaurus,-,10 kilograms
1385,https://en.wikipedia.org/wiki/Secernosaurus,Secernosaurus,-,-
1386,https://en.wikipedia.org/wiki/Sefapanosaurus,Sefapanosaurus,-,-
1387,https://en.wikipedia.org/wiki/Segisaurus,Segisaurus,-,7 kilograms
1388,https://en.wikipedia.org/wiki/Segnosaurus,Segnosaurus,-,-
1389,https://en.wikipedia.org/wiki/Seismosaurus,Seismosaurus,-,-
1390,https://en.wikipedia.org/wiki/Seitaad,Seitaad,-,-
1391,https://en.wikipedia.org/wiki/Sektensaurus,Sektensaurus,-,-
1392,https://en.wikipedia.org/wiki/Selimanosaurus,Selimanosaurus,-,-
1393,https://en.wikipedia.org/wiki/Sellacoxa,Sellacoxa,-,-
1394,https://en.wikipedia.org/wiki/Sellosaurus,Sellosaurus,-,000 kilograms
1395,https://en.wikipedia.org/wiki/Serendipaceratops,Serendipaceratops,-,-
1396,https://en.wikipedia.org/wiki/Serikornis,Serikornis,-,-
1397,https://en.wikipedia.org/wiki/Shamosaurus,Shamosaurus,-,-
1398,https://en.wikipedia.org/wiki/Shanag,Shanag,-,-
1399,https://en.wikipedia.org/wiki/Shanshanosaurus,Shanshanosaurus,-,-
1400,https://en.wikipedia.org/wiki/Shanxia,Shanxia,-,-
1401,https://en.wikipedia.org/wiki/Shanyangosaurus,Shanyangosaurus,-,-
1402,https://en.wikipedia.org/wiki/Shaochilong,Shaochilong,-,-
1403,https://en.wikipedia.org/wiki/Shenzhousaurus,Shenzhousaurus,-,-
1404,https://en.wikipedia.org/wiki/Shidaisaurus,Shidaisaurus,1 meters,700 kilograms
1405,https://en.wikipedia.org/wiki/Shingopana,Shingopana,-,-
1406,https://en.wikipedia.org/wiki/Shishugounykus,Shishugounykus,-,-
1407,https://en.wikipedia.org/wiki/Shixinggia,Shixinggia,-,-
